timestamp,open,high,low,close,open,high,low,close,volume,market cap
2018-07-18,47538.43578093,49576.89235863,47538.43578093,48646.62505645,7090.17447279,7377.51154816,7090.17447279,7238.97338677,2946.25069554,21327830.37577491
2018-07-17,44450.93251610,47912.17656374,44063.69166562,47620.19413322,6641.65440456,7144.14024659,6582.03513511,7102.36841592,3090.73009119,21951503.78180326
2018-07-16,42426.28098145,44473.62005312,42288.96456870,44473.62005312,6338.14589343,6645.04427225,6319.33122664,6645.04427225,2868.24035122,19059584.11731720
2018-07-15,41891.04247798,42709.39617602,41800.12809347,42363.26910104,6263.14457322,6390.65645823,6249.55193144,6328.73242419,2615.66478367,16553842.52722288
2018-07-14,41711.98709245,42134.71950413,41544.47518436,41916.31628940,6236.65367250,6299.57681156,6211.60778451,6266.92326970,2829.27346263,17730839.69930475
2018-07-13,41726.22110230,42164.33659432,41228.79442962,41686.19688861,6259.91597215,6300.09586551,6163.11803839,6232.79759705,2874.61606437,17916900.09845728
2018-07-12,42605.18893159,42605.18893159,40931.73217425,41597.40861019,6377.25855161,6377.25855161,6140.72391979,6240.59106433,2989.27754536,18654858.73836418
2018-07-11,41899.86305009,42715.84752743,41849.40366442,42559.24383867,6318.35617400,6408.82950842,6296.86361826,6370.38136730,2808.03075486,17888226.79957048
2018-07-10,44259.92695158,44310.89729167,41877.71354913,41885.63550517,6691.34884747,6699.60563912,6315.01610494,6316.21070885,2884.95632595,18221992.04051559
2018-07-09,44528.08910049,44816.46287494,44192.63065399,44303.21317616,6703.00904719,6773.14269834,6677.81553691,6697.89298906,2738.39556263,18341480.44022090
2018-07-08,44970.24792148,45060.93251016,44435.51108424,44542.01441648,6769.97680449,6783.62877641,6690.78509994,6705.10528624,2521.92672730,16909784.23072303
2018-07-07,44168.44231410,45195.86306782,43524.63697489,45034.15228885,6649.37031451,6803.94168967,6552.34952803,6779.59718918,2710.11810276,18373509.07181804
2018-07-06,43907.27712843,44270.08184148,43312.57202972,44220.49513294,6617.12588969,6664.67171117,6520.81720360,6657.20664403,2703.54721860,17998072.50610134
2018-07-05,44158.88056236,44648.76374700,43443.42715398,43917.34309441,6658.05448440,6732.34801805,6546.36517096,6618.64289936,3127.85541821,20702158.05395907
2018-07-04,43601.19948108,45007.55931987,43272.67365720,44098.48609958,6563.67788901,6786.42329914,6515.74231616,6648.94851028,2858.87936119,19008541.66965497
2018-07-03,43825.15215056,44667.40029590,43439.97094525,43614.30117077,6573.64134976,6678.45510543,6539.92260262,6565.65020334,2802.00676069,18396996.25809514
2018-07-02,42155.40388215,43978.51571913,41865.54710784,43831.95243418,6359.95985096,6596.94623969,6299.80654781,6574.66137190,2888.06703244,18988062.75764175
2018-07-01,42542.11679415,42776.46389133,41720.70963414,42187.99841502,6424.06970300,6459.45727184,6310.99256280,6364.87736809,2737.81214188,17425838.53992412
2018-06-30,41410.33999331,43242.02230219,41374.50991705,42553.96654583,6252.97697143,6529.56169153,6247.56661639,6425.85907401,3028.26058541,19459175.76123156
2018-06-29,39587.25205436,41875.34061111,39267.23596675,41436.33789239,5975.86092628,6323.19224026,5938.28945970,6256.90266401,3286.83369175,20565398.48206197
2018-06-28,41092.99445827,41332.28975176,39350.36319528,39578.39368020,6220.93291423,6253.30201054,5940.10156428,5974.52371772,3162.12474272,18892189.27378172
2018-06-27,40817.91001596,41307.81812519,40485.53801698,41097.49307971,6203.77197341,6253.47802806,6149.59271725,6221.61394570,2991.01410295,18608935.05469528
2018-06-26,41684.86836822,41860.23443260,40770.41027902,40770.41027902,6374.32041719,6400.84321120,6196.55265383,6196.55265383,2946.71277000,18259460.83502282
2018-06-25,41053.00140166,42085.46479362,40829.42007282,41663.48229798,6314.08910992,6435.77520432,6249.62423242,6371.05012585,3187.56142123,20308113.59387480
2018-06-24,41058.31251882,42236.06908259,38822.05806559,41056.28026009,6311.61417310,6492.66265181,5967.85003775,6314.59340932,4049.70370573,25572232.32992085
2018-06-23,40530.51441186,41468.12607906,40447.09051533,41045.23037910,6230.47937217,6374.61201486,6217.65518590,6309.60314504,3087.94960982,19483736.56983858
2018-06-22,44141.38543417,44226.24642960,40232.06374569,40465.63314918,6796.26254770,6810.37751635,6184.60058810,6220.50561846,3879.58750185,24132995.85254967
2018-06-21,44274.62017782,44421.42122742,43508.03610672,44145.92762012,6838.83536883,6848.92169590,6713.63327290,6796.96188887,2534.67838871,17228112.40860666
2018-06-20,44192.99005567,44388.93859856,43211.24079576,44225.83757781,6817.91941725,6856.33309533,6663.05446182,6831.30021282,2681.01334245,18314807.01685567
2018-06-19,43961.33580357,44648.93466398,43193.32045760,44204.51581237,6827.99077466,6888.46053720,6702.04202731,6819.69756533,2569.17593216,17521002.84946654
2018-06-18,42571.76958914,44354.89007232,42310.20199676,43961.22411146,6605.29232892,6884.01504725,6573.98527881,6827.97342685,3510.32117283,23968379.68780614
2018-06-17,42773.15187789,43231.30708246,42582.10579559,42599.75327849,6644.57954078,6721.85068465,6606.89605989,6609.63418387,3689.73244762,24387781.71513817
2018-06-16,42176.26565868,43178.55348338,41991.34324966,42833.49942560,6551.85647068,6707.55650403,6523.12976709,6653.95420838,3999.49678464,26612468.46155235
2018-06-15,43382.94393752,43438.17305136,42103.73944545,42308.54886495,6774.96250247,6782.78932297,6540.58991277,6572.40595668,4083.25226673,26836791.52049026
2018-06-14,41708.43979497,43966.66807604,41502.35061635,43418.79308093,6518.77712403,6867.38722832,6485.04627035,6780.56093772,4523.38091057,30671059.90863291
2018-06-13,43446.28028141,43507.44535237,41241.06343794,41718.10434033,6785.71505482,6794.53490425,6446.53506705,6520.28763407,4887.90617248,31870554.17293018
2018-06-12,44948.64923542,45071.81422227,43068.24461932,43351.07405876,7019.44252480,7034.33751947,6726.67105227,6770.84514434,4076.74133705,27602984.28669900
2018-06-11,45821.82091789,45835.87826178,43612.90312479,44964.89163515,7182.55390901,7182.55390901,6812.70648809,7021.97903242,4087.04740510,28699161.18312020
2018-06-10,48583.75699007,48583.75699007,45665.35711172,45821.82091789,7590.02608812,7590.02608812,7133.37297599,7182.55390901,106.18115639,762651.87989170
2018-06-09,48717.62790147,48847.99949334,48520.78325366,48584.04902638,7611.05905442,7631.30752903,7580.18797901,7590.07171167,87.81539094,666525.11462260
2018-06-08,49368.66318609,49379.62059255,48715.99581428,48715.99581428,7722.29988833,7725.06150804,7610.80407666,7610.80407666,167.34981023,1273666.61792635
2018-06-07,49008.05122520,49495.96925614,49008.05122520,49283.23027420,7672.41286474,7746.93920210,7672.41286474,7708.93637951,146.93784260,1132734.48034559
2018-06-06,48478.28557314,49097.60620156,48426.03702884,49006.14547266,7571.36049933,7685.55111713,7566.48435796,7672.11451131,185.79654912,1425452.40065465
2018-06-05,49098.11208750,49114.05302084,47913.79508500,48465.10500378,7659.97037108,7663.56199871,7479.34330058,7569.30195206,155.47371388,1176827.48596658
2018-06-04,49953.81665041,50031.41832959,49042.58890741,49098.11208750,7765.00289909,7793.88553723,7654.06308302,7659.97037108,165.46719641,1267473.82188599
2018-06-03,49352.64665024,49997.14596209,49263.72045303,49953.81665041,7686.72948372,7786.53644993,7672.87912982,7765.00289909,120.28076004,933980.45041504
2018-06-02,48358.79902372,49681.06000000,48134.86067858,49352.64665024,7532.05392557,7737.88022740,7497.17473656,7686.72948372,98.26078478,755304.07146220
2018-06-01,48365.58902148,48424.91762302,48296.78698182,48358.59896501,7544.86288242,7550.11344648,7519.86335687,7532.02276572,700.16803077,5273681.54758651
2018-05-31,48045.62316048,48828.76033589,47883.93286863,48357.95441670,7485.34276263,7626.76155436,7469.26013425,7543.67191075,710.41755797,5359156.97696508
2018-05-30,48544.28377810,48818.52463537,47488.94858395,48048.14385873,7562.41617319,7612.44801390,7395.99566789,7485.73547874,154.58838277,1157207.74150317
2018-05-29,46336.40714366,48563.63758372,46220.54956155,48544.28377810,7240.40301009,7575.20958574,7214.79719588,7562.41617319,839.03327275,6345118.79168548
2018-05-28,48606.03568511,48670.35491188,46337.66756132,46337.66756132,7631.29946542,7660.02318011,7240.59995958,7240.59995958,142.12554428,1029074.21016885
2018-05-27,48803.71901628,48803.71901628,48350.52609033,48606.03568511,7639.54714341,7639.54714341,7568.60605957,7631.29946542,739.26063790,5641519.31081393
2018-05-26,48723.01518191,48910.98113128,47802.77338336,48803.93513982,7627.03346512,7656.45739508,7482.98008568,7639.58097457,813.35716092,6213707.89209134
2018-05-25,49164.85562504,49179.71098410,48680.94619775,48723.61314604,7708.74841247,7711.05234100,7620.44804448,7627.12706960,782.39642830,5967436.97744770
2018-05-24,49355.71611214,51148.33919847,49119.54667521,49166.40327808,7726.07559440,8004.43492934,7685.47624928,7708.99107499,807.78590562,6227214.33692865
2018-05-23,53900.80954641,53902.50077798,49340.37371878,49364.08447511,8464.85481915,8468.42794118,7723.67391735,7727.38556637,806.36011466,6231055.51132366
2018-05-22,53299.54252727,53929.71904212,53174.89461562,53901.18921733,8349.51438107,8469.39491207,8336.59777022,8464.91444458,213.26246162,1805248.49185463
2018-05-21,53214.90671376,53323.42398739,53184.08245665,53300.05114801,8333.71023628,8367.89961918,8316.78154423,8349.59405785,625.89021553,5225929.22445821
2018-05-20,53015.30771114,53241.22585989,52986.61410943,53209.42789984,8311.04229744,8351.54389207,8306.54409215,8332.85222768,602.98673774,5024599.38083705
2018-05-19,52790.93501893,53072.99857612,52765.33061907,53015.30771114,8276.90613489,8320.08631208,8272.89171055,8311.04229744,597.51832957,4966000.11055214
2018-05-18,54369.25499004,54369.25499004,52772.06887836,52792.24335387,8537.75144706,8538.15367789,8272.53672390,8277.11126415,643.51960195,5326483.34600091
2018-05-17,54420.65484075,54453.74138140,54372.08972893,54372.08972893,8540.86048538,8559.80063539,8538.19659379,8538.19659379,539.40565514,4605551.52738884
2018-05-16,54932.23129910,54932.26923872,54420.65484075,54420.65484075,8612.76752887,8618.65214891,8536.92622955,8540.86048538,514.01095093,4390095.81985110
2018-05-15,54663.16275659,55584.43228221,54553.92887912,54932.23129910,8623.03804212,8714.75216867,8575.06612774,8612.76752887,534.87113670,4606720.75829719
2018-05-14,54490.83515293,54682.52681010,54490.57723198,54663.57090989,8582.72065286,8632.52722939,8582.72065286,8623.10242773,452.93885944,3905738.17845225
2018-05-13,57687.24540368,57891.91548536,54417.31213690,54490.83515293,9107.40995622,9150.36922476,8572.58206663,8582.72065286,396.39320750,3402132.16866304
2018-05-12,58073.73731502,58073.73731502,57680.69775922,57687.24540368,9181.90888487,9181.90888487,9106.75628304,9107.40995622,422.10839261,3844314.17745949
2018-05-11,58634.95180468,58635.38131712,58074.16886621,58074.16886621,9233.99609516,9241.82470855,9169.52508325,9181.97711646,426.06860408,3912152.17270620
2018-05-10,59872.33141866,60030.18253285,58471.55710083,58634.95180468,9410.78125441,9431.14523462,9186.27598636,9233.99609516,424.98759945,3924333.83381397
2018-05-09,61672.87054832,61672.90003928,58386.68036333,59872.33141866,9679.79384872,9681.07332252,9160.73165086,9410.78125441,73.14163165,688319.89604850
2018-05-08,61700.77971349,61743.44005922,61599.10491144,61672.87054832,9689.64927894,9702.42113181,9665.03675849,9679.79384872,374.70463797,3627063.64970703
2018-05-07,62102.04531938,62102.04531938,61603.93250785,61700.77971349,9770.11185535,9770.11185535,9672.97842336,9689.64927894,417.45462133,4044988.87055945
2018-05-06,60524.97651071,63882.11806569,60523.51355982,62102.04531938,9522.49473107,10050.67936842,9522.26456259,9770.11185535,430.25235036,4203613.58904268
2018-05-05,60134.74893919,60618.45658363,60131.45738867,60524.97651071,9460.57862440,9537.20210567,9460.06078782,9522.49473107,601.42172918,5727035.24727009
2018-05-04,59852.66036882,60147.22039836,59733.03338899,60137.18572212,9421.31315916,9462.54067167,9399.27062890,9460.96198638,587.44162380,5557762.87198853
2018-05-03,59052.60592710,59859.88029646,59046.47301399,59852.65329991,9280.92520487,9422.44963662,9272.93565873,9421.31204645,668.78806315,6300861.03587918
2018-05-02,58781.45691203,59074.34778256,58701.91091705,59052.60592710,9261.15185077,9285.20759840,9184.66178999,9280.92520487,467.02352702,4334410.42318934
2018-05-01,59180.40218575,59180.40218575,58654.51655860,58780.89770936,9344.17566958,9344.17566958,9228.81580935,9261.06374712,457.92278412,4240852.09499507
2018-04-30,60513.42057522,60638.18822760,59076.79999978,59180.40218575,9546.36589324,9596.01655736,9326.19780563,9344.17566958,446.23301173,4169679.65117281
2018-04-29,58504.83141710,60553.45668531,58504.83141710,60513.42057522,9238.82059488,9553.45424768,9238.82059488,9546.36589324,113.40467381,1082602.51019421
2018-04-28,57020.29703861,59025.99283223,56970.32919194,58504.72885659,9004.38958367,9321.12006826,8996.49888542,9238.80439899,477.25136148,4409231.97786450
2018-04-27,56827.28810227,57190.55297102,56806.59559673,57065.86469534,8969.94429660,9032.70204075,8961.76056861,9011.58542366,584.70910101,5269156.01174442
2018-04-26,57131.72967983,57167.22946991,56582.33477614,56828.43608523,9030.11469935,9031.08536380,8924.83798996,8970.12550080,621.76285257,5577290.81928950
2018-04-25,57301.88758614,57479.35774512,57132.33441684,57132.33441684,9086.16309936,9110.15631763,9029.69926162,9030.21028274,981.49479205,8863104.36362581
2018-04-24,56648.24585564,57302.14226595,56647.38458138,57302.14226595,8967.01900396,9086.20348307,8965.68165461,9086.20348307,983.86076574,8939559.11651853
2018-04-23,55720.33799962,56653.70114822,55720.33168311,56648.26242865,8844.07694866,8973.63541515,8837.19448391,8967.02162736,946.25985208,8485132.55869928
2018-04-22,55703.43203088,55782.11883764,55694.51023552,55720.53704079,8849.82158951,8869.73510069,8844.10233116,8844.10854099,921.79386548,8152444.99872176
2018-04-21,53752.17276511,55703.68812799,53752.17276511,55703.45826416,8538.46087797,8849.86227666,8538.46087797,8849.82575730,976.90768279,8645462.77365708
2018-04-20,51458.73208104,53770.27551484,51458.73208104,53752.17276511,8195.50635670,8541.33647560,8175.30489164,8538.46087797,891.77203579,7614360.63966381
2018-04-19,51066.90871766,51458.73208104,51065.04364970,51458.73208104,8139.70938150,8196.64676106,8132.34146229,8195.50635670,781.52148838,6404964.32591370
2018-04-18,50889.96988169,51081.68902047,50888.35230113,51066.90546673,8099.50022786,8142.09852571,8089.59291752,8139.70886332,821.22788194,6684555.86943640
2018-04-17,50516.76016690,51177.14361342,50466.27112053,50888.57490017,8047.14543247,8151.82281195,8035.13479716,8099.27820664,507.98079928,4114277.81700227
2018-04-16,51254.44335950,51830.68252966,50496.02927407,50511.40226006,8167.13942090,8246.06889468,8044.19501575,8046.29193642,526.75051050,4238388.38514076
2018-04-15,50454.71382227,51287.67267249,50454.62087549,51254.44335950,8040.59184419,8182.35638648,8040.57703195,8167.13942090,478.95635462,3911703.32470854
2018-04-14,49966.62077319,50721.59958439,49961.44302767,50454.71382227,7962.80809135,8083.12343974,7961.98295262,8040.59184419,480.12038067,3860452.01704299
2018-04-13,47861.34310713,50112.99221640,47861.34310713,49966.60774478,7607.78609578,7987.44448109,7607.78609578,7962.80601510,563.34735026,4485825.66924316
2018-04-12,43807.54311457,47855.95335146,43806.47915947,47855.95335146,6989.18985858,7606.92936870,6982.13333079,7606.92936870,499.62565579,3800617.07438739
2018-04-11,42661.00383826,43945.71428115,42657.29387213,43807.59169989,6790.41460479,7001.23697096,6788.72295250,6989.19761003,397.79221099,2780248.37033873
2018-04-10,44321.21138141,44322.91137372,42638.68916180,42663.05284844,7027.28585977,7028.47652541,6777.14547831,6790.74074875,611.05497341,4149515.90765904
2018-04-09,43868.96493672,44277.12027846,43698.01655109,44268.94379179,6950.97048687,7020.29505842,6930.04739849,7018.99864735,198.37740492,1392410.73679749
2018-04-08,44073.93840235,44305.38153842,43531.76605446,43869.19158499,6993.97597511,7030.70307035,6907.94008830,6951.00639894,620.12326637,4310480.79266957
2018-04-07,42800.34818317,44156.42146105,42792.01845519,44073.93840235,6791.65778308,7007.06499215,6790.33600266,6993.97597511,150.19191855,1050438.66999442
2018-04-06,43001.13619255,43003.63237122,42798.93609948,42800.34818317,6819.40723354,6820.39533033,6781.96071211,6791.65778308,611.98750725,4156409.71675982
2018-04-05,46202.34743622,46206.61738408,42958.27506901,43001.13619255,7326.37956270,7329.72991499,6798.90601561,6819.40723354,588.03633860,4010059.26103484
2018-04-04,46591.50434007,46616.45295799,46191.89405292,46202.52508045,7407.85740805,7411.20952281,7324.84258641,7326.40773202,752.25710301,5511342.25596037
2018-04-03,44592.75051971,46604.15866345,44584.83530064,46591.50434007,7103.84345677,7409.95304217,7087.42036668,7407.85740805,783.15364503,5801490.53097780
2018-04-02,44318.13413349,44600.76836987,43386.06760297,44592.77901804,7053.37188026,7105.12073955,6886.24017570,7103.84799669,483.05797118,3431570.40085303
2018-04-01,45800.64715440,45802.04182940,44286.59215866,44320.17516063,7285.32412146,7285.54596679,7041.10051431,7053.69671621,92.92724214,655480.58272967
2018-03-31,45798.20357977,46285.13441911,45436.58204610,45794.78334675,7285.05131228,7362.50666801,7227.52871920,7284.39138924,99.92020773,727857.90079975
2018-03-30,49208.04686205,49208.04686205,45800.62748538,45800.62748538,7822.47271517,7822.92678612,7275.15367820,7285.43687930,175.48233242,1278465.45627758
2018-03-29,51034.45008875,51173.85631432,49212.54632936,49212.54632936,8103.40749913,8126.57514004,7823.18798356,7823.18798356,138.34905019,1082330.62698281
2018-03-28,51846.16422397,51846.16422397,50967.03149369,51034.45008875,8249.74604082,8252.61850550,8092.31708960,8103.40749913,126.80350300,1027540.45712582
2018-03-27,53578.18000000,53578.18000000,51527.48627395,51846.16422397,8542.70773492,8542.70773492,8200.31292157,8249.74604082,82.31342619,679064.86181717
2018-03-26,56004.60754670,56004.60754670,53578.18000000,53578.18000000,8865.69693631,8865.69693631,8540.92765483,8542.70773492,107.78544990,920779.59657266
2018-03-25,57316.00000000,57337.44000000,56003.84837948,56005.12784506,9079.97813809,9083.37465445,8857.04178056,8865.77930110,75.26986264,667325.99019047
2018-03-24,55904.19469307,57310.98000000,55833.22483692,57310.98000000,8858.49570468,9079.18287167,8847.24992662,9079.18287167,70.43094551,639455.43411007
2018-03-23,57684.25000000,57704.71000000,55919.74309254,55919.74309254,9105.21206573,9110.16719029,8860.95948098,8860.95948098,112.74020759,998986.41133183
2018-03-22,58664.19000000,58929.86000000,57647.41000000,57684.25000000,9279.81239224,9321.91120989,9099.10977823,9105.21206573,177.79215044,1618835.23337783
2018-03-21,55825.27319293,58666.34000000,55825.27319293,58663.46000000,8816.51213584,9280.15249063,8813.87496733,9279.69691697,106.23572133,985835.29569793
2018-03-20,53998.66327823,55867.51888105,53998.66327823,55825.27319293,8527.76539825,8823.18401760,8526.57453597,8816.51213584,138.73674958,1223174.23635916
2018-03-19,51024.47698881,53998.41763333,51013.28368135,53998.41763333,8051.07248624,8527.72660465,8037.17394864,8527.72660465,174.23447268,1485823.94812114
2018-03-18,52110.41796753,52110.41796753,49451.33299572,51027.98709407,8230.21321112,8230.21321112,7810.24274997,8051.62634027,113.97458016,917680.73173694
2018-03-17,54338.85375239,54341.98866510,52091.79820078,52111.03721847,8582.16781736,8582.66293908,8227.27244311,8230.31101435,94.69373239,779358.86867955
2018-03-16,53286.55883707,54342.65056034,52845.06365214,54338.85375239,8428.88353771,8582.76747747,8352.21015577,8582.16781736,117.46526771,1008106.64019814
2018-03-15,56607.91197394,56974.06000000,53218.48326389,53286.55883707,8959.92528751,9027.73886864,8417.44958622,8428.88353771,157.73195549,1329504.28300088
2018-03-14,59730.62061305,60145.36000000,56453.01029465,56608.74042729,9445.44306986,9520.73829009,8936.68043290,8960.05641547,147.13860155,1318370.17078107
2018-03-13,61341.17466260,61785.24491778,59691.25436803,59730.46704157,9690.16621186,9768.26372987,9438.84477673,9445.41878499,114.04262428,1077180.34566369
2018-03-12,59298.99864834,62408.61239643,59298.99864834,61344.37383634,9366.00676770,9859.99197736,9366.00676770,9690.67159059,141.82081805,1374338.97243158
2018-03-11,59395.63701871,59518.57347483,57337.70304405,59298.99864834,9381.25257746,9403.04160216,9056.21189479,9366.00676770,104.22190036,976143.02411426
2018-03-10,58691.22360088,60454.71112360,58507.68602281,59398.57410629,9269.99389714,9548.52819188,9241.00502752,9381.71647619,105.69179367,991570.44207175
2018-03-09,63783.84204793,63783.84204793,58044.62361215,58698.45618109,10056.10172919,10056.10172919,9165.23566803,9271.13624808,161.16443343,1494177.42067392
2018-03-08,67324.33061071,67324.33061071,63650.12640622,63784.63844537,10643.65810487,10643.65810487,10037.23569026,10056.22728848,123.53019497,1242247.71760850
2018-03-07,70654.70525060,71074.07340431,66708.00764453,67324.25830230,11197.22898537,11264.07705542,10545.88690926,10643.64667325,143.22526531,1524439.11864202
2018-03-06,74120.48725672,74123.38329005,70581.96572932,70659.84330876,11671.99749314,11678.99354533,11185.70135854,11198.04325547,130.58674550,1462316.02470015
2018-03-05,73259.11156508,74322.04351845,73136.03445665,74119.41045504,11532.87232220,11703.70589082,11525.65352717,11671.82792563,145.36757694,1696705.34400910
2018-03-04,72846.45957014,73290.77347669,72616.37623680,73262.00725408,11474.77467868,11551.20573319,11437.99143711,11533.32817828,97.90533195,1129174.32378290
2018-03-03,70669.46131479,72843.99021805,70669.46131479,72843.99021805,11132.29229221,11474.38570633,11132.29229221,11474.38570633,129.79053620,1489266.67338994
2018-03-02,68866.08571104,70823.52133702,68866.08571104,70668.20467432,10831.25027304,11156.56078338,10829.62844186,11132.09433840,129.72136976,1444070.52587497
2018-03-01,68283.89387171,68981.11214505,67602.01053436,68889.49656352,10786.32260318,10856.54303638,10656.78030635,10834.93232931,133.22804517,1443516.85378312
2018-02-28,67806.60866310,69177.95000000,67806.60866310,68284.46578688,10734.15894871,10927.50719049,10732.98720844,10786.41294457,153.68856730,1657748.35175689
2018-02-27,64687.57034559,67806.60866310,64687.57034559,67806.60866310,10239.74963126,10734.15894871,10239.74963126,10734.15894871,177.80755454,1908614.55271349
2018-02-26,63104.60753815,64714.22946643,63097.85035512,64714.22946643,9927.65416563,10243.96964944,9919.95383450,10243.96964944,135.60262597,1389109.18482150
2018-02-25,65514.87602995,65544.33833362,62766.30915997,63106.46786889,10339.28446776,10343.93408563,9905.51710881,9927.94683396,102.12972456,1013938.47559882
2018-02-24,65940.44422846,67121.78718657,65173.10214329,65514.87602995,10408.99205652,10595.05417139,10285.34713853,10339.28446776,99.65864538,1030399.08425518
2018-02-23,67396.15491137,67396.15491137,65264.28046911,65940.52223350,10611.22821919,10611.22821919,10300.87447033,10409.00436996,141.58517321,1473760.68666486
2018-02-22,70890.84794258,71403.82624345,67401.63380177,67401.63380177,11167.78221472,11247.97401502,10612.09084639,10612.09084639,153.14396857,1625177.70704185
2018-02-21,74258.24482740,74323.05813045,70618.45396724,70890.84794258,11698.94847621,11705.70899634,11116.63974297,11167.78221472,115.05542749,1284913.95682951
2018-02-20,70738.04804196,74258.24482740,70738.04804196,74258.24482740,11142.30665689,11698.94847621,11142.30665689,11698.94847621,82.34505743,963350.58414410
2018-02-19,70754.81361468,70754.81361468,69886.39583910,70738.04804196,11157.77736658,11158.12928588,10948.13029280,11142.30665689,27.72774065,308950.98922512
2018-02-18,68386.51084348,70844.49713481,68386.51084348,70756.40837294,10775.12894000,11163.67575143,10775.12894000,11158.02885417,43.52605684,485664.99812894
2018-02-17,65609.08960022,68386.51084348,65399.71235645,68386.51084348,10339.14140287,10775.12894000,10305.49666038,10775.12894000,66.64132818,718068.90387212
2018-02-16,63324.02104359,65713.90326927,63324.02104359,65609.08960022,9977.00032198,10357.67035546,9974.75071863,10339.14140287,59.29322475,613041.03492263
2018-02-15,57971.91000000,63308.65796971,57971.91000000,63308.65796971,9134.90120072,9974.57979671,9134.18154316,9974.57979671,80.58712548,803822.71368760
2018-02-14,55999.57187954,57971.91000000,55725.31245003,57971.91000000,8831.69528519,9134.90120072,8784.48710472,9134.90120072,111.88570198,1022064.83336034
2018-02-13,55993.39071670,56415.37965824,55993.39071670,56005.02384798,8849.49199764,8914.41634492,8832.47642581,8832.55511540,110.12291791,972666.74190893
2018-02-12,54328.99000000,55992.15693106,54269.53000000,55992.15693106,8639.55696203,8849.29700363,8611.73726797,8849.29700363,97.36754181,861634.29598996
2018-02-11,57325.55000000,57345.70000000,54342.02000000,54353.95000000,9115.64393277,9118.84809261,8639.14326666,8643.52617518,86.13928903,744547.19944217
2018-02-10,52630.20851905,57326.82000000,52630.20851905,57318.89000000,8368.74628616,9115.84588230,8368.74628616,9114.58489036,162.09619468,1477439.52681500
2018-02-09,57655.79820000,57655.79820000,52265.01375101,52630.34827637,9198.87649377,9198.87649377,8295.44008056,8368.76850902,208.47308411,1744662.98127794
2018-02-08,57655.79820000,57655.79820000,57655.79820000,57655.79820000,9198.87649377,9198.87649377,9198.87649377,9198.87649377,0.00000000,0.00000000
2018-02-07,57655.79820000,57655.79820000,57655.79820000,57655.79820000,9174.50463453,9220.50187110,9171.65871816,9198.87649377,0.00000000,0.00000000
2018-02-06,59323.91850000,59323.91850000,56223.02070000,57655.79820000,9410.44542794,9410.44542794,8956.54963879,9174.50463453,0.16950000,1555.07853555
2018-02-05,59323.91850000,59323.91850000,59323.91850000,59323.91850000,9410.44542794,9410.44542794,9410.44542794,9410.44542794,0.00000000,0.00000000
2018-02-04,59323.91850000,59323.91850000,59323.91850000,59323.91850000,9410.44542794,9410.44542794,9410.44542794,9410.44542794,0.00000000,0.00000000
2018-02-03,59323.91850000,59323.91850000,59323.91850000,59323.91850000,9411.71444663,9411.71444663,9410.44542794,9410.44542794,0.00000000,0.00000000
2018-02-02,76049.12700000,76049.12700000,55315.26000000,59323.91850000,12084.04538124,12084.04538124,8801.57525419,9411.71444663,0.30202020,2842.52787951
2018-02-01,76049.12700000,76049.12700000,76049.12700000,76049.12700000,12094.23064384,12095.09622113,12059.80447193,12084.04538124,0.00000000,0.00000000
2018-01-31,77920.85070000,77920.85070000,76049.12700000,76049.12700000,12337.34979456,12337.34979456,12086.44601961,12094.23064384,0.00900000,108.84807579
2018-01-30,77920.85070000,77920.85070000,77920.85070000,77920.85070000,12337.34979456,12337.34979456,12337.34979456,12337.34979456,0.00000000,0.00000000
2018-01-29,77920.85070000,77920.85070000,77920.85070000,77920.85070000,12337.34979456,12337.34979456,12337.34979456,12337.34979456,0.00000000,0.00000000
2018-01-28,77920.85070000,77920.85070000,77920.85070000,77920.85070000,12337.34979456,12337.34979456,12337.34979456,12337.34979456,0.00000000,0.00000000
2018-01-27,76532.84100000,77920.85070000,76532.84100000,77920.85070000,12111.44345702,12337.34979456,12111.44345702,12337.34979456,0.00891089,109.93676691
2018-01-26,76532.84100000,76532.84100000,76532.84100000,76532.84100000,12104.96671139,12114.22707990,12084.95965513,12111.44345702,0.00000000,0.00000000
2018-01-25,80510.01420000,80510.01420000,76532.84100000,76532.84100000,12633.57983272,12742.59987610,12098.90619072,12104.96671139,0.13400000,1622.06553933
2018-01-24,75552.71312000,80510.01420000,75552.71312000,80510.01420000,11797.27729555,12645.18784014,11795.55886538,12633.57983272,0.01821308,230.09640018
2018-01-23,77210.00857402,77293.85762214,75244.82083000,75552.71312000,12052.26203872,12086.98592953,11744.68968160,11797.27729555,0.09028000,1065.05819424
2018-01-22,75412.58579000,77268.07887125,75289.57130000,77210.00857402,11775.85661930,12063.71254820,11757.49410791,12052.26203872,0.16103000,1940.77575610
2018-01-21,91657.38990173,91708.25761061,75286.01138000,75412.58579000,14307.71834904,14315.65879828,11775.85661930,11775.85661930,0.13987000,1647.08906534
2018-01-20,75538.20531000,91657.38990173,75299.90889000,91657.38990173,11790.50139854,14307.71834904,11753.30652130,14307.71834904,1.03841000,14857.27781083
2018-01-19,75647.66419000,75672.27501000,72939.33959562,75538.20531000,11781.84063887,11804.37914476,11391.96582623,11790.50139854,0.14604000,1721.88482424
